machine_speed,stock_flow,filler_flow,steam_pressure,moisture,ash,caliper,predicted_basis_weight,predicted_deviation_pct,off_spec,change_penalty
852.396,68.045,16.943,4.6,5.949,7.588,92.544,91.50302,8.496978759765625,1,4.000000000000002
852.396,68.045,16.943,4.7,5.949,7.588,92.544,91.171715,8.828285217285156,1,2.9999999999999964
852.396,68.045,16.943,4.8,5.949,7.588,92.544,91.06733,8.932670593261719,1,2.0
852.396,68.045,16.943,4.9,5.949,7.588,92.544,91.266495,8.733505249023438,1,3.0000000000000053
852.396,68.045,16.943,5.0,5.949,7.588,92.544,91.23565,8.764350891113281,1,4.000000000000002
852.396,68.045,16.943,5.1,5.949,7.588,92.544,91.34857,8.65142822265625,1,4.999999999999998
852.396,70.045,16.943,4.5,5.949,7.588,92.544,90.99208,9.007919311523438,1,5.999999999999998
852.396,70.045,16.943,4.6,5.949,7.588,92.544,90.97376,9.026237487792969,1,5.000000000000002
852.396,70.045,16.943,4.7,5.949,7.588,92.544,90.73424,9.265762329101562,1,3.9999999999999964
852.396,70.045,16.943,4.8,5.949,7.588,92.544,90.659256,9.340744018554688,1,3.0
852.396,70.045,16.943,4.9,5.949,7.588,92.544,90.86524,9.134757995605469,1,4.000000000000005
852.396,70.045,16.943,5.0,5.949,7.588,92.544,90.8344,9.165603637695312,1,5.000000000000002
852.396,70.045,16.943,5.1,5.949,7.588,92.544,90.94731,9.052688598632812,1,5.999999999999998
852.396,72.045,16.943,4.5,5.949,7.588,92.544,90.8159,9.184097290039062,1,6.999999999999998
852.396,72.045,16.943,4.6,5.949,7.588,92.544,90.797585,9.202415466308594,1,6.000000000000002
852.396,72.045,16.943,4.7,5.949,7.588,92.544,90.55806,9.441940307617188,1,4.9999999999999964
852.396,72.045,16.943,4.8,5.949,7.588,92.544,90.49874,9.501258850097656,1,4.0
852.396,72.045,16.943,4.9,5.949,7.588,92.544,90.71713,9.282867431640625,1,5.000000000000005
852.396,72.045,16.943,5.0,5.949,7.588,92.544,90.70674,9.293258666992188,1,6.000000000000002
852.396,72.045,16.943,5.1,5.949,7.588,92.544,90.78422,9.215782165527344,1,6.999999999999998
852.396,74.045,16.943,4.5,5.949,7.588,92.544,90.945076,9.054924011230469,1,7.999999999999998
852.396,74.045,16.943,4.6,5.949,7.588,92.544,90.926765,9.073234558105469,1,7.000000000000002
852.396,74.045,16.943,4.7,5.949,7.588,92.544,90.68724,9.312759399414062,1,5.9999999999999964
852.396,74.045,16.943,4.8,5.949,7.588,92.544,90.62792,9.372077941894531,1,5.0
852.396,74.045,16.943,4.9,5.949,7.588,92.544,90.8281,9.171897888183594,1,6.000000000000005
852.396,74.045,16.943,5.0,5.949,7.588,92.544,90.831566,9.168434143066406,1,7.000000000000002
852.396,74.045,16.943,5.1,5.949,7.588,92.544,90.9457,9.054298400878906,1,7.999999999999998
862.396,62.045,16.943,4.5,5.949,7.588,92.544,91.71154,8.288459777832031,1,8.999999999999998
862.396,62.045,16.943,4.6,5.949,7.588,92.544,91.69322,8.306777954101562,1,8.000000000000002
862.396,62.045,16.943,4.7,5.949,7.588,92.544,91.18245,8.817550659179688,1,6.9999999999999964
862.396,62.045,16.943,4.8,5.949,7.588,92.544,91.04625,8.953750610351562,1,6.0
862.396,62.045,16.943,4.9,5.949,7.588,92.544,91.240166,8.759834289550781,1,7.000000000000005
862.396,62.045,16.943,5.0,5.949,7.588,92.544,91.20547,8.794532775878906,1,8.000000000000002
862.396,62.045,16.943,5.1,5.949,7.588,92.544,91.30656,8.693443298339844,1,8.999999999999998
862.396,64.045,16.943,4.5,5.949,7.588,92.544,91.68711,8.312889099121094,1,7.999999999999998
862.396,64.045,16.943,4.6,5.949,7.588,92.544,91.66879,8.331207275390625,1,7.000000000000002
862.396,64.045,16.943,4.7,5.949,7.588,92.544,91.15802,8.84197998046875,1,5.9999999999999964
862.396,64.045,16.943,4.8,5.949,7.588,92.544,91.02182,8.978179931640625,1,5.0
862.396,64.045,16.943,4.9,5.949,7.588,92.544,91.21574,8.784263610839844,1,6.000000000000005
862.396,64.045,16.943,5.0,5.949,7.588,92.544,91.18104,8.818962097167969,1,7.000000000000002
862.396,64.045,16.943,5.1,5.949,7.588,92.544,91.2925,8.707496643066406,1,7.999999999999998
862.396,66.045,16.943,4.5,5.949,7.588,92.544,91.67378,8.326217651367188,1,6.999999999999998
862.396,66.045,16.943,4.6,5.949,7.588,92.544,91.655464,8.344535827636719,1,6.000000000000002
862.396,66.045,16.943,4.7,5.949,7.588,92.544,91.14469,8.855308532714844,1,4.9999999999999964
862.396,66.045,16.943,4.8,5.949,7.588,92.544,91.00775,8.99224853515625,1,4.0
862.396,66.045,16.943,4.9,5.949,7.588,92.544,91.19634,8.803657531738281,1,5.000000000000005
862.396,66.045,16.943,5.0,5.949,7.588,92.544,91.1655,8.834503173828125,1,6.000000000000002
862.396,66.045,16.943,5.1,5.949,7.588,92.544,91.27696,8.723037719726562,1,6.999999999999998
862.396,68.045,16.943,4.5,5.949,7.588,92.544,91.51658,8.483421325683594,1,5.999999999999998
862.396,68.045,16.943,4.6,5.949,7.588,92.544,91.49826,8.501739501953125,1,5.000000000000002
862.396,68.045,16.943,4.7,5.949,7.588,92.544,91.166954,8.833045959472656,1,3.9999999999999964
862.396,68.045,16.943,4.8,5.949,7.588,92.544,91.05984,8.940162658691406,1,3.0
862.396,68.045,16.943,4.9,5.949,7.588,92.544,91.259,8.740997314453125,1,4.000000000000005
862.396,68.045,16.943,5.0,5.949,7.588,92.544,91.22816,8.771842956542969,1,5.000000000000002
862.396,68.045,16.943,5.1,5.949,7.588,92.544,91.34108,8.658920288085938,1,5.999999999999998
862.396,70.045,16.943,4.5,5.949,7.588,92.544,90.94936,9.050636291503906,1,6.999999999999998
862.396,70.045,16.943,4.6,5.949,7.588,92.544,90.931046,9.068954467773438,1,6.000000000000002
862.396,70.045,16.943,4.7,5.949,7.588,92.544,90.69152,9.308479309082031,1,4.9999999999999964
862.396,70.045,16.943,4.8,5.949,7.588,92.544,90.65249,9.347511291503906,1,4.0
862.396,70.045,16.943,4.9,5.949,7.588,92.544,90.84131,9.15869140625,1,5.000000000000005
862.396,70.045,16.943,5.0,5.949,7.588,92.544,90.81046,9.189537048339844,1,6.000000000000002
862.396,70.045,16.943,5.1,5.949,7.588,92.544,90.923386,9.076614379882812,1,6.999999999999998
862.396,72.045,16.943,4.5,5.949,7.588,92.544,90.85801,9.141990661621094,1,7.999999999999998
862.396,72.045,16.943,4.6,5.949,7.588,92.544,90.83969,9.160308837890625,1,7.000000000000002
862.396,72.045,16.943,4.7,5.949,7.588,92.544,90.60017,9.399833679199219,1,5.9999999999999964
862.396,72.045,16.943,4.8,5.949,7.588,92.544,90.52245,9.477546691894531,1,5.0
862.396,72.045,16.943,4.9,5.949,7.588,92.544,90.72844,9.271560668945312,1,6.000000000000005
862.396,72.045,16.943,5.0,5.949,7.588,92.544,90.69707,9.302932739257812,1,7.000000000000002
862.396,72.045,16.943,5.1,5.949,7.588,92.544,90.80998,9.190017700195312,1,7.999999999999998
862.396,74.045,16.943,4.5,5.949,7.588,92.544,90.92702,9.072982788085938,1,8.999999999999998
862.396,74.045,16.943,4.6,5.949,7.588,92.544,90.90871,9.091293334960938,1,8.000000000000002
862.396,74.045,16.943,4.7,5.949,7.588,92.544,90.66918,9.330818176269531,1,6.9999999999999964
862.396,74.045,16.943,4.8,5.949,7.588,92.544,90.60713,9.392868041992188,1,6.0
862.396,74.045,16.943,4.9,5.949,7.588,92.544,90.80731,9.19268798828125,1,7.000000000000005
862.396,74.045,16.943,5.0,5.949,7.588,92.544,90.81927,9.180732727050781,1,8.000000000000002
862.396,74.045,16.943,5.1,5.949,7.588,92.544,90.93341,9.06658935546875,1,8.999999999999998
